cardId;pokemonID;name;rarity;releaseDate;availableQuantity;pokemonType;description;image;hp;attack;defense;speed;weight;height;is_legendary;is_mythical;n_location_area;n_encounters;averageMaxChance;pokemonRarity;gym
c-21-20;21;spearow;common;Sat Apr 20 2024 19:58:31 GMT+0200 (hora de verano de Europa central);100;normal;Muy protector de su territorio, mueve sus cortas alas sin descanso para lanzarse a toda velocidad.@NEWDESCRIPTION@Come bichos en zonas de hierba. Agita sus cortas alas muy rápido para mantenerse en el aire.@NEWDESCRIPTION@Spearow pía con tanta fuerza que se le puede oír a 1 km de distancia. Si al agudo chillido le sigue una especie de eco, estaremos oyendo la respuesta de otros Spearow que contestan ante el aviso de peligro.@NEWDESCRIPTION@Spearow pía con tanta fuerza que se le puede oír a 1 km de distancia. Si al agudo chillido le sigue una especie de eco, estaremos oyendo la respuesta de otros Spearow que contestan ante el aviso de peligro.@NEWDESCRIPTION@Sus alas cortas hacen que no se le dé muy bien volar. Corretea apresuradamente, picoteando los Pokémon insecto que se encuentre en la hierba.@NEWDESCRIPTION@Tiene un apetito voraz y come con frecuencia. En las granjas crían Spearow para combatir plagas de Pokémon insecto.@NEWDESCRIPTION@Su temperamento temerario hace que no dude en enfrentarse a rivales mucho más grandes a la hora de defender su territorio.@NEWDESCRIPTION@Sus cortas alas le impiden volar grandes distancias, por lo que revolotea inquieto y picotea a todo Pokémon insecto que ve.@NEWDESCRIPTION@A la hora de proteger su territorio, compensa su incapacidad para volar a gran altura con una increíble velocidad.@NEWDESCRIPTION@A la hora de proteger su territorio, compensa su incapacidad para volar a gran altura con una increíble velocidad.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/21.svg;40;60;30;70;20;3;false;false;40;154;74.9090909090909;common;none
c-22-21;22;fearow;common;Sat Apr 20 2024 19:58:33 GMT+0200 (hora de verano de Europa central);100;normal;Con sus enormes y magníficas alas, puede seguir volando sin tener que aterrizar para descansar.@NEWDESCRIPTION@Tiene energía para volar todo el día con sus grandes alas. Lucha con su afilado pico.@NEWDESCRIPTION@A Fearow se le reconoce por tener un pescuezo y un pico largos que le permiten cazar en tierra y agua. Tiene una gran habilidad moviendo el fino pico para atrapar a sus presas.@NEWDESCRIPTION@A Fearow se le reconoce por tener un pescuezo y un pico largos que le permiten cazar en tierra y agua. Tiene una gran habilidad moviendo el fino pico para atrapar a sus presas.@NEWDESCRIPTION@Son de destacar su dureza y resistencia. Puede volar sin parar durante un día entero aunque lleve una pesada carga.@NEWDESCRIPTION@En algunos murales de épocas arcaicas se han hallado pinturas de un Pokémon que guarda un gran parecido con Fearow.@NEWDESCRIPTION@Es peligroso pasear con comida por su territorio, ya que supone exponerse a que en cualquier momento se abalance para robarla.@NEWDESCRIPTION@En Alola, se alimenta de Pokémon pez. A menudo se lo puede ver sobrevolando el mar en círculos en busca de presas.@NEWDESCRIPTION@Este Pokémon ha existido desde tiempos remotos. Al menor atisbo de peligro, alza el vuelo y huye.@NEWDESCRIPTION@Este Pokémon ha existido desde tiempos remotos. Al menor atisbo de peligro, alza el vuelo y huye.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/22.svg;65;90;65;100;380;12;false;false;32;110;35.08181818181818;common;none
c-23-22;23;ekans;ultrarare;Sat Apr 20 2024 19:58:34 GMT+0200 (hora de verano de Europa central);100;poison;Cuanto más viejo, más crece este Pokémon. Por la noche, descansa en las ramas de los árboles.@NEWDESCRIPTION@Es muy silencioso y cauteloso. Come huevos de pájaros como los de Pidgey y Spearow.@NEWDESCRIPTION@Ekans se enrosca para descansar. Adoptando esta posición puede responder rápidamente a cualquier amenaza que le aceche desde cualquier lugar, levantando la cabeza con una feroz mirada.@NEWDESCRIPTION@Ekans se enrosca para descansar. Adoptando esta posición puede responder rápidamente a cualquier amenaza que le aceche desde cualquier lugar, levantando la cabeza con una feroz mirada.@NEWDESCRIPTION@Es capaz de desencajar la mandíbula para engullir presas enteras mayores que él mismo, tras lo cual se enrosca para descansar.@NEWDESCRIPTION@Los huevos de Pokémon pájaro son su manjar predilecto. Como se los traga enteros, en ocasiones se atraganta y pierde el conocimiento.@NEWDESCRIPTION@La longitud de este Pokémon aumenta con el tiempo. Por la noche, se enrosca en las ramas de los árboles para descansar.@NEWDESCRIPTION@La longitud de este Pokémon aumenta con el tiempo. Por la noche, se enrosca en las ramas de los árboles para descansar.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/23.svg;35;60;44;55;69;20;false;false;17;37;40.108108108108105;common;none
c-24-23;24;arbok;rare;Sat Apr 20 2024 19:58:35 GMT+0200 (hora de verano de Europa central);100;poison;El dibujo que tiene en la panza aterroriza. Los rivales más débiles salen huyendo al verlo.@NEWDESCRIPTION@Para intimidar a sus enemigos, hincha el pecho y echa aire por la boca emitiendo sonidos.@NEWDESCRIPTION@Este Pokémon es tremendamente fuerte, puede oprimir cualquier cosa con su cuerpo y hasta es capaz de estrujar un barril de acero. Una vez que Arbok se enrosca a su víctima, no hay forma de escapar de su asfixiante abrazo.@NEWDESCRIPTION@Este Pokémon es tremendamente fuerte, puede oprimir cualquier cosa con su cuerpo y hasta es capaz de estrujar un barril de acero. Una vez que Arbok se enrosca a su víctima, no hay forma de escapar de su asfixiante abrazo.@NEWDESCRIPTION@Recientes estudios han llegado a identificar hasta una veintena de patrones distintos que puede presentar el motivo de su cuello.@NEWDESCRIPTION@Tras confundir a su presa con el motivo de su cuerpo, se enrosca a su alrededor y la aferra, a la espera de que su pulso se detenga.@NEWDESCRIPTION@Se han llegado a identificar hasta seis variaciones distintas de los espeluznantes dibujos de su piel.@NEWDESCRIPTION@Se han llegado a identificar hasta seis variaciones distintas de los espeluznantes dibujos de su piel.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/24.svg;60;95;69;80;650;35;false;false;21;44;17.363636363636363;common;none
c-25-24;25;pikachu;common;Sat Apr 20 2024 19:58:36 GMT+0200 (hora de verano de Europa central);100;electric;Levanta su cola para vigilar los alrededores. A veces, puede ser alcanzado por un rayo en esa pose.@NEWDESCRIPTION@Las bolsas de las mejillas están llenas de electricidad, que libera cuando se siente amenazado.@NEWDESCRIPTION@Cada vez que un Pikachu se encuentra con algo nuevo, le lanza una descarga eléctrica. Cuando se ve alguna baya chamuscada, es muy probable que sea obra de un Pikachu, ya que a veces no controlan la intensidad de la descarga.@NEWDESCRIPTION@Este Pokémon tiene unas bolsas en las mejillas donde almacena electricidad. Parece ser que se recargan por la noche, mientras Pikachu duerme. A veces, cuando se acaba de despertar y está aún medio dormido, descarga un poco.@NEWDESCRIPTION@Recientemente se ha presentado un proyecto para reunir numerosos Pikachu y crear con ellos una central eléctrica.@NEWDESCRIPTION@Pikachu almacena electricidad en su cuerpo. Si no la libera de vez en cuando y se desfoga, puede sufrir estrés.@NEWDESCRIPTION@Acumulan electricidad de forma natural. Los bosques donde habitan en grupos están en peligro constante de ser alcanzados por rayos.@NEWDESCRIPTION@Mientras duerme, acumula electricidad en las bolsas de sus mejillas. Si no logra conciliar el sueño, solo puede emitir débiles descargas.@NEWDESCRIPTION@Los bosques son su hábitat natural. En las bolsas de las mejillas acumula electricidad, por lo que quien las toque puede recibir una descarga.@NEWDESCRIPTION@Los bosques son su hábitat natural. En las bolsas de las mejillas acumula electricidad, por lo que quien las toque puede recibir una descarga.@NEWDESCRIPTION@Cuanto más potente es la energía eléctrica que genera este Pokémon, más suaves y elásticas se vuelven las bolsas de sus mejillas.@NEWDESCRIPTION@Los miembros de esta especie se saludan entre sí uniendo sus colas y transmitiéndose corriente eléctrica.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/25.svg;35;55;40;90;60;4;false;false;17;43;33.627906976744185;common;none
c-26-25;26;raichu;ultrarare;Sat Apr 20 2024 19:58:37 GMT+0200 (hora de verano de Europa central);100;electric;Cuando se carga de electricidad, sus músculos se tensan y se vuelve más agresivo de lo normal.@NEWDESCRIPTION@Puede emitir ráfagas de 100 000 voltios capaces de acabar con rivales enormes.@NEWDESCRIPTION@Si las bolsas de los mofletes se le cargan demasiado, Raichu planta la cola en el suelo para liberar electricidad. Es común encontrar zonas chamuscadas cerca de la madriguera de este Pokémon.@NEWDESCRIPTION@Este Pokémon libera una débil carga eléctrica por todo su cuerpo que le hace brillar en la oscuridad. Raichu descarga electricidad plantando la cola en el suelo.@NEWDESCRIPTION@Suelta descargas eléctricas de hasta 100 000 voltios, con lo que es capaz de derribar al mayor de los Pokémon.@NEWDESCRIPTION@Se vuelve más agresivo cuando se carga de electricidad. Puede incluso llegar a atacar a su Entrenador si este no se anda con cuidado.@NEWDESCRIPTION@Se vuelve más agresivo a medida que acumula electricidad. Hay quien afirma que esta le provoca estrés.@NEWDESCRIPTION@Como la mayoría de Entrenadores prefiere a Pikachu, no se ven muchos ejemplares de este Pokémon.@NEWDESCRIPTION@Al acumular cierta cantidad de electricidad en el cuerpo, se vuelve agresivo. También brilla en la oscuridad.@NEWDESCRIPTION@Al acumular cierta cantidad de electricidad en el cuerpo, se vuelve agresivo. También brilla en la oscuridad.@NEWDESCRIPTION@Su larga cola le sirve como toma de tierra para protegerse a sí mismo del alto voltaje que genera su cuerpo.@NEWDESCRIPTION@Cuando ha descargado las bolsas de las mejillas, levanta la cola y absorbe la carga eléctrica que hay en el ambiente.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/26.svg;60;90;55;110;300;8;false;false;3;5;6.6;rare;Vermilion
c-27-26;27;sandshrew;ultrarare;Sat Apr 20 2024 19:58:38 GMT+0200 (hora de verano de Europa central);100;ground;Este Pokémon permanece bajo tierra. Si se siente amenazado, se enrosca para defenderse.@NEWDESCRIPTION@Como odia el agua, vive en madrigueras muy profundas en zonas áridas. Puede hacerse una bola al instante.@NEWDESCRIPTION@Sandshrew es capaz de absorber agua y no perder ni una gota, algo que le permite sobrevivir en el desierto. Este Pokémon se enrosca para defenderse de los enemigos.@NEWDESCRIPTION@Sandshrew tiene una piel muy seca y tremendamente dura. Tiene la habilidad de hacerse una bola y evitar cualquier ataque. Por las noches, escarba en la arena del desierto y se echa a dormir.@NEWDESCRIPTION@Enrolla su cuerpo hasta hacerse una bola y rueda por el desierto a gran velocidad.@NEWDESCRIPTION@Habita principalmente en zonas desérticas donde las lluvias son escasas. Excava agujeros en el suelo en busca de Pokémon insecto.@NEWDESCRIPTION@Prefiere hábitats secos. Cuando intuye peligro, se enrolla hasta hacerse una bola para proteger las partes blandas de su cuerpo.@NEWDESCRIPTION@Cuando la humedad le satura la piel, se dirige a un volcán y aprovecha las altas temperaturas del suelo para secarse.@NEWDESCRIPTION@Tiene la piel muy seca, aunque, si hace frío por la noche, aparece cubierta de un fino rocío.@NEWDESCRIPTION@Tiene la piel muy seca, aunque, si hace frío por la noche, aparece cubierta de un fino rocío.@NEWDESCRIPTION@Le gusta revolcarse por la arena seca para eliminar todo rastro de suciedad y humedad en la piel.@NEWDESCRIPTION@Excava madrigueras profundas en las que vive. Parte con sus afiladas garras cualquier roca, por dura que sea, que le entorpezca el camino.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/27.svg;50;75;85;40;120;6;false;false;20;44;27.431818181818183;common;none
c-28-27;28;sandslash;rare;Sat Apr 20 2024 19:58:38 GMT+0200 (hora de verano de Europa central);100;ground;"Si cava a gran velocidad, puede que se le caigan las garras y púas. Vuelven a crecerle en un día.@NEWDESCRIPTION@Ante el peligro, se acurruca en un espinoso ovillo. De esta forma puede rodar para atacar o escapar.@NEWDESCRIPTION@Sandslash está recubierto de duras púas que son partes endurecidas de la piel. Suele mudarlas una vez al año; debajo de las viejas púas crecen unas nuevas que las sustituyen.@NEWDESCRIPTION@Sandslash puede enroscarse y convertirse en una bola de largas púas. En combate, este Pokémon hace retroceder a sus rivales clavándoselas. Acto seguido, aprovecha para echarse sobre ellos y atacarlos con sus afiladas garras.@NEWDESCRIPTION@No suele inquietarse por el hecho de que sus afiladas garras y púas se rompan con facilidad, ya que estas vuelven a crecer al día siguiente.@NEWDESCRIPTION@Trepa a los árboles con sus garras. Cuando avista una presa, se convierte en una bola de púas y se deja caer sobre ella.@NEWDESCRIPTION@Sus garras y púas se caen con frecuencia y pueden recogerse para elaborar aperos de labranza.@NEWDESCRIPTION@Sus gruesas garras le permiten escalar árboles con gran agilidad. De hecho, no es extraño ver ejemplares durmiendo entre el follaje.@NEWDESCRIPTION@Utiliza hábilmente las garras en combate, por lo que suelen rompérsele. Aun así, solo tardan un día en volverle a crecer.@NEWDESCRIPTION@Utiliza hábilmente las garras en combate, por lo que suelen rompérsele. Aun así, solo tardan un día en volverle a crecer.@NEWDESCRIPTION@Cuanto más seco es el terreno en el que habita, más duras y lisas se vuelven las púas que le recubren la espalda.@NEWDESCRIPTION@Trepa a los árboles con sus afiladas garras y deja caer bayas para los Sandshrew que esperan debajo.";https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/28.svg;75;100;110;65;295;10;false;false;24;43;23;common;none
c-29-28;29;nidoran-f;ultrarare;Sat Apr 20 2024 19:58:39 GMT+0200 (hora de verano de Europa central);100;poison;Aunque pequeñas, sus venenosas púas son muy peligrosas. Tienen un cuerno más pequeño que los machos.@NEWDESCRIPTION@De pequeño tamaño y dócil, cuando se le ataca, utiliza el cuerno venenoso que tiene encima de la cabeza.@NEWDESCRIPTION@Nidoran♀ tiene púas que segregan un veneno muy potente. Se piensa que las desarrolló como protección del cuerpo tan pequeño que tiene. Cuando se enfada, libera una horrible sustancia tóxica por el cuerno.@NEWDESCRIPTION@Nidoran♀ tiene púas que segregan un veneno muy potente. Se piensa que las desarrolló como protección del cuerpo tan pequeño que tiene. Cuando se enfada, libera una horrible sustancia tóxica por el cuerno.@NEWDESCRIPTION@A este dócil Pokémon no le gusta luchar, pero conviene tener cuidado con su pequeño cuerno, ya que segrega veneno.@NEWDESCRIPTION@A este dócil Pokémon no le gusta luchar, pero conviene tener cuidado con su pequeño cuerno, ya que segrega veneno.@NEWDESCRIPTION@Posee un olfato más fino que los Nidoran♂. Usa los bigotes para percibir la dirección del viento y buscar comida a sotavento de sus depredadores.@NEWDESCRIPTION@Parte las bayas con sus duros incisivos para comérselas. La punta del cuerno de las hembras es más redondeada que la de los machos.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/29.svg;55;47;52;41;70;4;false;false;14;39;35.58974358974359;common;none
c-30-29;30;nidorina;common;Sat Apr 20 2024 19:58:40 GMT+0200 (hora de verano de Europa central);100;poison;Tiene un carácter afable. Emite ondas ultrasónicas para confundir al enemigo.@NEWDESCRIPTION@Cuando alimenta a sus crías, primero mastica y ablanda la comida y luego la escupe para su prole.@NEWDESCRIPTION@Cuando están en familia o con sus amigos, esconden las púas para evitar accidentes. Según parece, se alteran bastante si se separan del grupo.@NEWDESCRIPTION@Cuando están en familia o con sus amigos, esconden las púas para evitar accidentes. Según parece, se alteran bastante si se separan del grupo.@NEWDESCRIPTION@Mientras se cobija en su madriguera, retrae las púas, señal inequívoca de que se siente a salvo.@NEWDESCRIPTION@Mientras se cobija en su madriguera, retrae las púas, señal inequívoca de que se siente a salvo.@NEWDESCRIPTION@Se cree que el cuerno de la frente se le ha atrofiado para evitar herir a sus crías al alimentarlas.@NEWDESCRIPTION@Cuando el peligro se cierne sobre la manada, los miembros unen fuerzas para defenderse emitiendo un coro de ondas ultrasónicas.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/30.svg;70;62;67;56;200;8;false;false;13;41;29.048780487804876;common;none
